,symbol,time stamp,open,high,low,close,volume
2291,TSLA,2023-01-05 10:11,108.9,109.04,108.669,108.8299,525067
2292,TSLA,2023-01-05 10:12,108.825,109.1,108.61,109.1,471437
2293,TSLA,2023-01-05 10:13,109.1,109.21,108.63,108.8,568045
2294,TSLA,2023-01-05 10:14,108.7906,108.95,108.73,108.8109,246599
2295,TSLA,2023-01-05 10:15,108.81,108.9299,108.32,108.3538,668822
2296,TSLA,2023-01-05 10:16,108.365,108.6,108.365,108.38,442335
2297,TSLA,2023-01-05 10:17,108.37,108.5971,108.21,108.2181,480855
2298,TSLA,2023-01-05 10:18,108.2,108.4794,108.16,108.28,390798
2299,TSLA,2023-01-05 10:19,108.29,108.41,108.15,108.215,392556
2300,TSLA,2023-01-05 10:20,108.21,108.2699,107.9,107.98,749840
2301,TSLA,2023-01-05 10:21,107.98,108.36,107.969,108.26,434527
2302,TSLA,2023-01-05 10:22,108.26,108.43,108.02,108.04,410653
2303,TSLA,2023-01-05 10:23,108.04,108.23,107.88,107.975,537226
2304,TSLA,2023-01-05 10:24,108.0,108.0004,107.75,107.935,531938
2305,TSLA,2023-01-05 10:25,107.9301,108.23,107.88,108.14,472400
2306,TSLA,2023-01-05 10:26,108.149,108.71,108.13,108.61,657163
2307,TSLA,2023-01-05 10:27,108.61,108.88,108.6,108.78,499795
2308,TSLA,2023-01-05 10:28,108.79,108.95,108.56,108.685,436012
2309,TSLA,2023-01-05 10:29,108.68,108.72,108.35,108.41,326505
2310,TSLA,2023-01-05 10:30,108.41,108.56,108.07,108.09,458987
2311,TSLA,2023-01-05 10:31,108.0801,108.14,107.9,107.95,579836
2312,TSLA,2023-01-05 10:32,107.95,108.05,107.83,107.8908,494635
2313,TSLA,2023-01-05 10:33,107.89,108.0299,107.7914,107.865,421656
2314,TSLA,2023-01-05 10:34,107.85,108.05,107.83,107.8899,340142
2315,TSLA,2023-01-05 10:35,107.8875,107.8875,107.53,107.7199,673084
2316,TSLA,2023-01-05 10:36,107.72,107.78,107.63,107.64,264206
2317,TSLA,2023-01-05 10:37,107.655,107.74,107.33,107.71,860732
2318,TSLA,2023-01-05 10:38,107.7,108.07,107.668,107.9389,721736
2319,TSLA,2023-01-05 10:39,107.93,108.02,107.84,107.857,344599
2320,TSLA,2023-01-05 10:40,107.85,107.93,107.555,107.56,413074
2321,TSLA,2023-01-05 10:41,107.57,108.02,107.52,107.9932,464289
2322,TSLA,2023-01-05 10:42,107.9992,108.18,107.92,107.9755,625042
2323,TSLA,2023-01-05 10:43,108.0,108.0937,107.921,107.95,310906
2324,TSLA,2023-01-05 10:44,107.935,108.08,107.9,107.99,285773
2325,TSLA,2023-01-05 10:45,107.99,108.13,107.92,108.0,349485
2326,TSLA,2023-01-05 10:46,107.98,108.1,107.9,108.01,324545
2327,TSLA,2023-01-05 10:47,108.0072,108.07,107.75,107.755,437818
2328,TSLA,2023-01-05 10:48,107.7701,107.81,107.27,107.3488,696445
2329,TSLA,2023-01-05 10:49,107.3413,107.37,107.2204,107.2986,586813
2330,TSLA,2023-01-05 10:50,107.29,107.38,107.24,107.3399,406866
2331,TSLA,2023-01-05 10:51,107.34,107.8,107.3187,107.62,472836
2332,TSLA,2023-01-05 10:52,107.6184,107.7109,107.5,107.555,321581
2333,TSLA,2023-01-05 10:53,107.555,107.565,107.36,107.46,257386
2334,TSLA,2023-01-05 10:54,107.41,107.53,107.1601,107.505,529172
2335,TSLA,2023-01-05 10:55,107.51,107.92,107.4924,107.855,411133
2336,TSLA,2023-01-05 10:56,107.8501,107.91,107.66,107.67,360356
2337,TSLA,2023-01-05 10:57,107.6805,108.11,107.65,108.1,348118
2338,TSLA,2023-01-05 10:58,108.0985,108.1,107.85,107.915,368901
2339,TSLA,2023-01-05 10:59,107.91,107.97,107.83,107.93,174236
2340,TSLA,2023-01-05 11:00,107.9345,108.4399,107.81,108.365,551969
2341,TSLA,2023-01-05 11:01,108.37,108.49,108.16,108.2458,387755
2342,TSLA,2023-01-05 11:02,108.2304,108.2599,107.99,108.11,303825
2343,TSLA,2023-01-05 11:03,108.1001,108.3003,108.0421,108.2535,312601
2344,TSLA,2023-01-05 11:04,108.2529,108.2817,107.72,107.727,429472
2345,TSLA,2023-01-05 11:05,107.73,108.0743,107.682,107.93,400586
2346,TSLA,2023-01-05 11:06,107.945,107.995,107.73,107.89,204045
2347,TSLA,2023-01-05 11:07,107.8876,108.04,107.83,107.9519,241574
2348,TSLA,2023-01-05 11:08,107.95,108.05,107.89,107.995,166745
2349,TSLA,2023-01-05 11:09,107.9999,108.035,107.91,108.02,220511
2350,TSLA,2023-01-05 11:10,108.02,108.08,107.945,108.0552,262079
2351,TSLA,2023-01-05 11:11,108.056,108.59,108.056,108.52,565854
2352,TSLA,2023-01-05 11:12,108.521,108.57,108.39,108.445,360383
2353,TSLA,2023-01-05 11:13,108.4499,108.96,108.43,108.7628,633410
2354,TSLA,2023-01-05 11:14,108.7622,108.798,108.61,108.69,322173
2355,TSLA,2023-01-05 11:15,108.69,108.74,108.48,108.555,311580
2356,TSLA,2023-01-05 11:16,108.55,108.85,108.46,108.733,352911
2357,TSLA,2023-01-05 11:17,108.729,108.78,108.57,108.65,201905
2358,TSLA,2023-01-05 11:18,108.625,108.6583,108.27,108.33,349547
2359,TSLA,2023-01-05 11:19,108.3299,108.4788,108.28,108.42,184897
2360,TSLA,2023-01-05 11:20,108.415,108.5,108.3506,108.39,193057
2361,TSLA,2023-01-05 11:21,108.38,108.38,108.08,108.11,287171
2362,TSLA,2023-01-05 11:22,108.1475,108.1923,107.91,108.005,342847
2363,TSLA,2023-01-05 11:23,108.02,108.08,107.905,107.969,238708
2364,TSLA,2023-01-05 11:24,107.975,108.03,107.87,107.94,192735
2365,TSLA,2023-01-05 11:25,107.93,108.14,107.89,108.12,260472
2366,TSLA,2023-01-05 11:26,108.1399,108.1399,107.92,108.08,243660
2367,TSLA,2023-01-05 11:27,108.0701,108.335,108.0701,108.23,407423
2368,TSLA,2023-01-05 11:28,108.26,108.3,108.13,108.231,207705
2369,TSLA,2023-01-05 11:29,108.2301,108.655,108.17,108.6,411223
2370,TSLA,2023-01-05 11:30,108.59,108.8713,108.36,108.8601,443063
2371,TSLA,2023-01-05 11:31,108.86,108.89,108.68,108.8,331135
2372,TSLA,2023-01-05 11:32,108.78,108.86,108.64,108.8101,312276
2373,TSLA,2023-01-05 11:33,108.82,108.92,108.73,108.8899,291635
2374,TSLA,2023-01-05 11:34,108.88,109.14,108.84,109.02,609545
2375,TSLA,2023-01-05 11:35,109.07,109.08,108.86,108.96,264105
2376,TSLA,2023-01-05 11:36,108.955,109.275,108.94,109.19,451993
2377,TSLA,2023-01-05 11:37,109.19,109.24,108.96,108.9915,348299
2378,TSLA,2023-01-05 11:38,108.972,109.15,108.96,109.07,260509
2379,TSLA,2023-01-05 11:39,109.07,109.47,109.07,109.332,449490
2380,TSLA,2023-01-05 11:40,109.34,109.4364,109.1,109.1414,366290
2381,TSLA,2023-01-05 11:41,109.1614,109.63,109.06,109.609,422761
2382,TSLA,2023-01-05 11:42,109.6,109.88,109.54,109.73,560226
2383,TSLA,2023-01-05 11:43,109.735,109.88,109.73,109.8628,401039
2384,TSLA,2023-01-05 11:44,109.86,109.94,109.71,109.75,354281
2385,TSLA,2023-01-05 11:45,109.74,109.89,109.631,109.6872,360937
2386,TSLA,2023-01-05 11:46,109.673,109.74,109.39,109.485,397430
2387,TSLA,2023-01-05 11:47,109.485,109.82,109.475,109.73,323233
2388,TSLA,2023-01-05 11:48,109.735,109.9,109.59,109.8899,393610
2389,TSLA,2023-01-05 11:49,109.8859,110.05,109.76,109.91,592949
2390,TSLA,2023-01-05 11:50,109.9,110.07,109.81,109.95,463301
2391,TSLA,2023-01-05 11:51,109.945,109.945,109.71,109.722,294057
2392,TSLA,2023-01-05 11:52,109.7267,109.8387,109.66,109.8226,256281
2393,TSLA,2023-01-05 11:53,109.83,109.9602,109.7,109.7509,304740
2394,TSLA,2023-01-05 11:54,109.77,109.88,109.645,109.7,225544
2395,TSLA,2023-01-05 11:55,109.71,109.78,109.51,109.66,321930
2396,TSLA,2023-01-05 11:56,109.6638,109.7086,109.5113,109.5501,235287
2397,TSLA,2023-01-05 11:57,109.56,109.62,109.42,109.5054,267525
2398,TSLA,2023-01-05 11:58,109.5,109.72,109.495,109.6601,311520
2399,TSLA,2023-01-05 11:59,109.66,110.47,109.66,110.3713,818865
2400,TSLA,2023-01-05 12:00,110.38,110.43,109.975,109.975,503723
2401,TSLA,2023-01-05 12:01,109.98,110.1987,109.96,110.1902,314725
2402,TSLA,2023-01-05 12:02,110.185,110.52,110.14,110.27,559914
2403,TSLA,2023-01-05 12:03,110.26,110.2791,110.1019,110.1893,533037
2404,TSLA,2023-01-05 12:04,110.17,110.28,109.88,109.89,339608
2405,TSLA,2023-01-05 12:05,109.8958,109.93,109.76,109.8275,273186
2406,TSLA,2023-01-05 12:06,109.8361,110.15,109.8361,109.96,320614
2407,TSLA,2023-01-05 12:07,109.9594,110.32,109.8801,110.08,373282
2408,TSLA,2023-01-05 12:08,110.06,110.165,109.9766,110.06,188728
2409,TSLA,2023-01-05 12:09,110.05,110.15,109.98,109.9925,154684
2410,TSLA,2023-01-05 12:10,109.99,110.07,109.8,109.9128,259683
2411,TSLA,2023-01-05 12:11,109.92,110.15,109.8103,109.985,265835
2412,TSLA,2023-01-05 12:12,109.99,110.1354,109.97,110.1,193159
2413,TSLA,2023-01-05 12:13,110.1,110.24,110.0,110.18,259575
2414,TSLA,2023-01-05 12:14,110.19,110.195,109.91,109.92,198984
2415,TSLA,2023-01-05 12:15,109.9299,110.0899,109.86,110.0101,208247
2416,TSLA,2023-01-05 12:16,110.02,110.15,109.98,110.1,197949
2417,TSLA,2023-01-05 12:17,110.073,110.2,110.0,110.06,230787
2418,TSLA,2023-01-05 12:18,110.06,110.1,109.65,109.6501,411955
2419,TSLA,2023-01-05 12:19,109.6501,109.68,109.47,109.56,433362
2420,TSLA,2023-01-05 12:20,109.565,109.71,109.53,109.5818,266254
2421,TSLA,2023-01-05 12:21,109.5832,109.82,109.5715,109.8158,224827
2422,TSLA,2023-01-05 12:22,109.82,109.83,109.5,109.56,316287
2423,TSLA,2023-01-05 12:23,109.55,109.74,109.55,109.6977,204603
2424,TSLA,2023-01-05 12:24,109.69,109.9673,109.63,109.93,284687
2425,TSLA,2023-01-05 12:25,109.95,110.49,109.9301,110.415,607013
2426,TSLA,2023-01-05 12:26,110.43,110.4901,110.2129,110.2439,339063
2427,TSLA,2023-01-05 12:27,110.2514,110.2992,109.98,110.035,329908
2428,TSLA,2023-01-05 12:28,110.0201,110.16,110.02,110.0409,161961
2429,TSLA,2023-01-05 12:29,110.045,110.115,109.97,109.9874,188047
2430,TSLA,2023-01-05 12:30,109.98,110.15,109.9,110.0645,291121
2431,TSLA,2023-01-05 12:31,110.06,110.2683,110.06,110.17,259934
2432,TSLA,2023-01-05 12:32,110.145,110.225,109.99,110.01,245168
2433,TSLA,2023-01-05 12:33,110.0,110.06,109.9409,110.0101,152962
2434,TSLA,2023-01-05 12:34,110.0287,110.2,109.93,109.93,263041
2435,TSLA,2023-01-05 12:35,109.93,110.0,109.65,109.75,452128
2436,TSLA,2023-01-05 12:36,109.7572,109.85,109.6701,109.76,169059
2437,TSLA,2023-01-05 12:37,109.76,109.89,109.71,109.79,177887
2438,TSLA,2023-01-05 12:38,109.8099,109.8181,109.685,109.707,152995
2439,TSLA,2023-01-05 12:39,109.7,109.8399,109.6687,109.76,158529
2440,TSLA,2023-01-05 12:40,109.76,109.7744,109.6,109.64,200303
2441,TSLA,2023-01-05 12:41,109.6599,109.82,109.64,109.7338,196647
2442,TSLA,2023-01-05 12:42,109.755,109.8442,109.71,109.7202,195398
2443,TSLA,2023-01-05 12:43,109.725,109.7275,109.53,109.565,227786
2444,TSLA,2023-01-05 12:44,109.5699,109.57,109.21,109.39,542960
2445,TSLA,2023-01-05 12:45,109.4,109.56,109.35,109.48,271389
2446,TSLA,2023-01-05 12:46,109.47,109.545,109.33,109.4999,217348
2447,TSLA,2023-01-05 12:47,109.5,109.67,109.5,109.635,225276
2448,TSLA,2023-01-05 12:48,109.62,109.67,109.52,109.67,155442
2449,TSLA,2023-01-05 12:49,109.6781,109.7651,109.62,109.6857,208008
2450,TSLA,2023-01-05 12:50,109.69,109.89,109.65,109.795,302584
2451,TSLA,2023-01-05 12:51,109.7956,109.865,109.76,109.81,203315
2452,TSLA,2023-01-05 12:52,109.804,109.98,109.78,109.875,249354
2453,TSLA,2023-01-05 12:53,109.87,109.8712,109.71,109.785,236395
2454,TSLA,2023-01-05 12:54,109.7801,109.79,109.66,109.745,182880
2455,TSLA,2023-01-05 12:55,109.75,109.8886,109.66,109.855,223247
2456,TSLA,2023-01-05 12:56,109.855,109.96,109.7,109.75,283205
2457,TSLA,2023-01-05 12:57,109.75,109.84,109.71,109.7119,154817
2458,TSLA,2023-01-05 12:58,109.7151,109.92,109.57,109.83,341210
2459,TSLA,2023-01-05 12:59,109.84,109.91,109.7375,109.75,117076
2460,TSLA,2023-01-05 13:00,109.75,109.78,109.63,109.7084,173566
2461,TSLA,2023-01-05 13:01,109.71,109.84,109.6749,109.6899,183018
2462,TSLA,2023-01-05 13:02,109.68,109.6999,109.51,109.64,207925
2463,TSLA,2023-01-05 13:03,109.64,109.66,109.515,109.62,146025
2464,TSLA,2023-01-05 13:04,109.615,109.6599,109.55,109.5899,123853
2465,TSLA,2023-01-05 13:05,109.5797,109.9,109.56,109.8507,248410
2466,TSLA,2023-01-05 13:06,109.84,110.33,109.8222,110.16,576461
2467,TSLA,2023-01-05 13:07,110.1601,110.49,110.16,110.2999,391448
2468,TSLA,2023-01-05 13:08,110.2801,110.47,110.21,110.2969,348503
2469,TSLA,2023-01-05 13:09,110.2857,110.2981,110.15,110.24,185851
2470,TSLA,2023-01-05 13:10,110.23,110.24,110.0501,110.145,284275
2471,TSLA,2023-01-05 13:11,110.14,110.25,110.013,110.15,284347
2472,TSLA,2023-01-05 13:12,110.16,110.16,109.96,110.11,234364
2473,TSLA,2023-01-05 13:13,110.0991,110.12,109.95,109.99,146441
2474,TSLA,2023-01-05 13:14,109.99,110.0385,109.6801,109.69,320709
2475,TSLA,2023-01-05 13:15,109.68,109.7499,109.57,109.6299,264311
2476,TSLA,2023-01-05 13:16,109.62,109.72,109.55,109.6494,222887
2477,TSLA,2023-01-05 13:17,109.64,109.81,109.6,109.725,254662
2478,TSLA,2023-01-05 13:18,109.7238,109.79,109.64,109.7013,174875
2479,TSLA,2023-01-05 13:19,109.7088,109.84,109.65,109.7401,190377
2480,TSLA,2023-01-05 13:20,109.7583,110.46,109.74,110.1624,677727
2481,TSLA,2023-01-05 13:21,110.16,110.45,110.0,110.44,434995
2482,TSLA,2023-01-05 13:22,110.45,111.1,110.44,110.955,1166798
2483,TSLA,2023-01-05 13:23,110.9693,111.28,110.93,111.26,615096
2484,TSLA,2023-01-05 13:24,111.25,111.47,111.13,111.4328,703498
2485,TSLA,2023-01-05 13:25,111.44,111.5499,111.06,111.14,630428
2486,TSLA,2023-01-05 13:26,111.14,111.4099,111.1,111.3099,444973
2487,TSLA,2023-01-05 13:27,111.32,111.645,111.32,111.618,607248
2488,TSLA,2023-01-05 13:28,111.63,111.75,111.26,111.38,477462
2489,TSLA,2023-01-05 13:29,111.39,111.48,111.0501,111.085,387482
2490,TSLA,2023-01-05 13:30,111.088,111.37,110.943,110.9752,443174
2491,TSLA,2023-01-05 13:31,110.99,111.08,110.85,111.04,416953
2492,TSLA,2023-01-05 13:32,111.06,111.3,110.95,111.283,343684
2493,TSLA,2023-01-05 13:33,111.29,111.365,111.0167,111.1035,369454
2494,TSLA,2023-01-05 13:34,111.1,111.2099,111.0,111.1481,262774
2495,TSLA,2023-01-05 13:35,111.13,111.4099,111.07,111.282,449508
2496,TSLA,2023-01-05 13:36,111.2884,111.45,111.01,111.035,428842
2497,TSLA,2023-01-05 13:37,111.0391,111.05,110.77,110.8477,503543
2498,TSLA,2023-01-05 13:38,110.8404,110.92,110.68,110.6885,316999
2499,TSLA,2023-01-05 13:39,110.7,110.93,110.65,110.8575,327728
2500,TSLA,2023-01-05 13:40,110.87,110.99,110.8,110.9,278190
2501,TSLA,2023-01-05 13:41,110.8981,110.94,110.77,110.875,221589
2502,TSLA,2023-01-05 13:42,110.8714,110.96,110.56,110.6099,312667
2503,TSLA,2023-01-05 13:43,110.59,110.67,110.27,110.3672,524400
2504,TSLA,2023-01-05 13:44,110.36,110.5333,110.3256,110.4742,292102
2505,TSLA,2023-01-05 13:45,110.49,110.63,110.4,110.5974,309606
2506,TSLA,2023-01-05 13:46,110.5843,110.6099,110.4,110.5699,203487
2507,TSLA,2023-01-05 13:47,110.5699,110.65,110.511,110.57,228706
2508,TSLA,2023-01-05 13:48,110.56,110.63,110.41,110.505,210477
2509,TSLA,2023-01-05 13:49,110.5199,110.53,110.32,110.3201,205724
2510,TSLA,2023-01-05 13:50,110.31,110.4399,110.12,110.39,404212
2511,TSLA,2023-01-05 13:51,110.4099,110.5799,110.3899,110.5599,273432
2512,TSLA,2023-01-05 13:52,110.55,110.6499,110.471,110.56,252752
2513,TSLA,2023-01-05 13:53,110.55,110.6,110.5,110.575,162913
2514,TSLA,2023-01-05 13:54,110.57,110.74,110.5,110.545,382556
2515,TSLA,2023-01-05 13:55,110.55,110.82,110.4415,110.7199,340890
2516,TSLA,2023-01-05 13:56,110.7199,110.75,110.61,110.69,179574
2517,TSLA,2023-01-05 13:57,110.705,110.805,110.62,110.781,210152
2518,TSLA,2023-01-05 13:58,110.7891,110.8081,110.45,110.51,291072
2519,TSLA,2023-01-05 13:59,110.52,110.797,110.49,110.69,352163
2520,TSLA,2023-01-05 14:00,110.72,110.8199,110.545,110.8,301744
2521,TSLA,2023-01-05 14:01,110.78,110.8901,110.595,110.68,323367
2522,TSLA,2023-01-05 14:02,110.67,110.78,110.62,110.68,194626
2523,TSLA,2023-01-05 14:03,110.6789,110.73,110.5601,110.64,190419
2524,TSLA,2023-01-05 14:04,110.635,110.7,110.55,110.6095,166039
2525,TSLA,2023-01-05 14:05,110.595,110.79,110.59,110.7358,217883
2526,TSLA,2023-01-05 14:06,110.73,110.8,110.7085,110.7899,159349
2527,TSLA,2023-01-05 14:07,110.7865,110.84,110.6,110.69,274166
2528,TSLA,2023-01-05 14:08,110.7,110.82,110.675,110.77,175910
2529,TSLA,2023-01-05 14:09,110.75,110.97,110.7,110.9,282778
2530,TSLA,2023-01-05 14:10,110.91,110.9824,110.81,110.82,269579
2531,TSLA,2023-01-05 14:11,110.8201,110.83,110.61,110.6577,236059
2532,TSLA,2023-01-05 14:12,110.663,110.895,110.6301,110.87,231591
2533,TSLA,2023-01-05 14:13,110.8501,111.11,110.78,110.9201,423702
2534,TSLA,2023-01-05 14:14,110.9139,110.9139,110.3501,110.381,498056
2535,TSLA,2023-01-05 14:15,110.3908,110.62,110.38,110.52,279925
2536,TSLA,2023-01-05 14:16,110.531,110.67,110.5103,110.57,184041
2537,TSLA,2023-01-05 14:17,110.6099,110.7,110.52,110.525,197200
2538,TSLA,2023-01-05 14:18,110.52,110.65,110.45,110.5828,212598
2539,TSLA,2023-01-05 14:19,110.59,110.72,110.5879,110.7082,155708
2540,TSLA,2023-01-05 14:20,110.7026,110.85,110.66,110.75,509281
2541,TSLA,2023-01-05 14:21,110.74,110.77,110.64,110.6494,167034
2542,TSLA,2023-01-05 14:22,110.66,110.82,110.66,110.76,151049
2543,TSLA,2023-01-05 14:23,110.7453,110.77,110.6318,110.695,115534
2544,TSLA,2023-01-05 14:24,110.69,110.7382,110.53,110.66,169686
2545,TSLA,2023-01-05 14:25,110.65,110.75,110.54,110.6,185062
2546,TSLA,2023-01-05 14:26,110.59,110.5999,110.45,110.545,200258
2547,TSLA,2023-01-05 14:27,110.535,110.57,110.45,110.52,130771
2548,TSLA,2023-01-05 14:28,110.505,110.505,110.27,110.41,296434
2549,TSLA,2023-01-05 14:29,110.38,110.381,110.1,110.1199,338979
2550,TSLA,2023-01-05 14:30,110.11,110.18,110.02,110.0399,356742
2551,TSLA,2023-01-05 14:31,110.04,110.1599,109.97,110.1205,358379
2552,TSLA,2023-01-05 14:32,110.1191,110.24,110.051,110.11,217512
2553,TSLA,2023-01-05 14:33,110.1,110.22,110.09,110.1801,193797
2554,TSLA,2023-01-05 14:34,110.184,110.22,110.09,110.205,139440
2555,TSLA,2023-01-05 14:35,110.17,110.19,110.07,110.1365,166218
2556,TSLA,2023-01-05 14:36,110.13,110.53,110.12,110.5213,402039
2557,TSLA,2023-01-05 14:37,110.5262,110.94,110.4501,110.77,660138
2558,TSLA,2023-01-05 14:38,110.775,110.775,110.55,110.6392,254066
2559,TSLA,2023-01-05 14:39,110.62,110.7433,110.55,110.7,189175
2560,TSLA,2023-01-05 14:40,110.695,110.891,110.69,110.824,329908
2561,TSLA,2023-01-05 14:41,110.83,110.98,110.82,110.8601,307470
2562,TSLA,2023-01-05 14:42,110.86,110.86,110.72,110.78,243259
2563,TSLA,2023-01-05 14:43,110.78,110.8,110.7016,110.73,165454
2564,TSLA,2023-01-05 14:44,110.73,110.78,110.68,110.7699,130563
2565,TSLA,2023-01-05 14:45,110.7499,110.9173,110.7022,110.885,231480
2566,TSLA,2023-01-05 14:46,110.88,111.04,110.8601,110.9042,354737
2567,TSLA,2023-01-05 14:47,110.9,110.95,110.8108,110.8933,177884
2568,TSLA,2023-01-05 14:48,110.8935,110.99,110.88,110.94,164643
2569,TSLA,2023-01-05 14:49,110.9399,111.26,110.9201,111.1039,426490
2570,TSLA,2023-01-05 14:50,111.105,111.115,111.0029,111.03,231301
2571,TSLA,2023-01-05 14:51,111.0418,111.2295,111.0,111.06,265163
2572,TSLA,2023-01-05 14:52,111.06,111.16,110.9243,111.141,2344460
2573,TSLA,2023-01-05 14:53,111.14,111.32,111.08,111.2999,378604
2574,TSLA,2023-01-05 14:54,111.295,111.3299,111.09,111.1093,318430
2575,TSLA,2023-01-05 14:55,111.1056,111.19,111.0,111.0514,265770
2576,TSLA,2023-01-05 14:56,111.0507,111.07,110.86,110.92,275983
2577,TSLA,2023-01-05 14:57,110.935,111.0,110.87,110.895,211873
2578,TSLA,2023-01-05 14:58,110.8988,110.9608,110.8,110.94,208287
2579,TSLA,2023-01-05 14:59,110.95,110.9679,110.781,110.805,189596
2580,TSLA,2023-01-05 15:00,110.8093,110.82,110.61,110.8,268158
2581,TSLA,2023-01-05 15:01,110.8,110.8191,110.7,110.77,118582
2582,TSLA,2023-01-05 15:02,110.77,110.83,110.7,110.7774,186315
2583,TSLA,2023-01-05 15:03,110.775,110.91,110.73,110.89,180349
2584,TSLA,2023-01-05 15:04,110.9,110.905,110.8,110.8528,172426
2585,TSLA,2023-01-05 15:05,110.86,110.9,110.7245,110.74,236185
2586,TSLA,2023-01-05 15:06,110.73,110.8,110.65,110.7,253636
2587,TSLA,2023-01-05 15:07,110.71,110.79,110.71,110.765,134799
2588,TSLA,2023-01-05 15:08,110.77,110.79,110.7,110.7791,177423
2589,TSLA,2023-01-05 15:09,110.77,110.825,110.71,110.775,196119
2590,TSLA,2023-01-05 15:10,110.77,110.81,110.68,110.8086,227600
2591,TSLA,2023-01-05 15:11,110.8,110.9099,110.74,110.87,288400
2592,TSLA,2023-01-05 15:12,110.8701,111.2,110.86,111.01,466188
2593,TSLA,2023-01-05 15:13,111.01,111.0399,110.74,110.75,270012
2594,TSLA,2023-01-05 15:14,110.7458,110.87,110.72,110.8,227127
2595,TSLA,2023-01-05 15:15,110.8,110.88,110.702,110.77,244194
2596,TSLA,2023-01-05 15:16,110.7715,110.84,110.6626,110.82,255882
2597,TSLA,2023-01-05 15:17,110.8189,110.8201,110.56,110.635,336360
2598,TSLA,2023-01-05 15:18,110.65,110.68,110.48,110.5885,272388
2599,TSLA,2023-01-05 15:19,110.6,110.6088,110.44,110.5349,200596
2600,TSLA,2023-01-05 15:20,110.52,110.59,110.48,110.53,137929
2601,TSLA,2023-01-05 15:21,110.5245,110.66,110.4801,110.495,264784
2602,TSLA,2023-01-05 15:22,110.4994,110.5199,110.37,110.4487,323306
2603,TSLA,2023-01-05 15:23,110.4406,110.6,110.42,110.49,223364
2604,TSLA,2023-01-05 15:24,110.5099,110.54,110.4,110.5,194786
2605,TSLA,2023-01-05 15:25,110.49,110.49,110.39,110.44,151335
2606,TSLA,2023-01-05 15:26,110.44,110.55,110.4,110.4972,198529
2607,TSLA,2023-01-05 15:27,110.49,110.66,110.49,110.6,244748
2608,TSLA,2023-01-05 15:28,110.6,110.69,110.56,110.585,200834
2609,TSLA,2023-01-05 15:29,110.5988,110.83,110.59,110.5901,273205
2610,TSLA,2023-01-05 15:30,110.6028,110.63,110.46,110.5499,244159
2611,TSLA,2023-01-05 15:31,110.52,110.5499,110.35,110.3812,290112
2612,TSLA,2023-01-05 15:32,110.3798,110.45,110.29,110.36,249774
2613,TSLA,2023-01-05 15:33,110.36,110.4799,110.3001,110.4734,229463
2614,TSLA,2023-01-05 15:34,110.464,110.535,110.41,110.46,227434
2615,TSLA,2023-01-05 15:35,110.46,110.72,110.44,110.64,347879
2616,TSLA,2023-01-05 15:36,110.65,110.86,110.6017,110.677,393744
2617,TSLA,2023-01-05 15:37,110.6792,110.69,110.5,110.5146,186875
2618,TSLA,2023-01-05 15:38,110.5,110.56,110.45,110.48,180970
2619,TSLA,2023-01-05 15:39,110.49,110.68,110.47,110.6499,213445
2620,TSLA,2023-01-05 15:40,110.63,110.64,110.49,110.585,189667
2621,TSLA,2023-01-05 15:41,110.59,110.6272,110.4401,110.4604,172875
2622,TSLA,2023-01-05 15:42,110.455,110.55,110.36,110.52,272377
2623,TSLA,2023-01-05 15:43,110.51,110.56,110.4587,110.5501,203865
2624,TSLA,2023-01-05 15:44,110.555,110.62,110.4614,110.57,214124
2625,TSLA,2023-01-05 15:45,110.58,110.8173,110.58,110.7001,413266
2626,TSLA,2023-01-05 15:46,110.7,110.82,110.63,110.64,280112
2627,TSLA,2023-01-05 15:47,110.6399,110.66,110.53,110.62,198179
2628,TSLA,2023-01-05 15:48,110.615,110.66,110.41,110.4365,270388
2629,TSLA,2023-01-05 15:49,110.45,110.53,110.38,110.46,213002
2630,TSLA,2023-01-05 15:50,110.45,110.45,110.18,110.21,458117
2631,TSLA,2023-01-05 15:51,110.23,110.32,110.06,110.315,397684
2632,TSLA,2023-01-05 15:52,110.33,110.4,110.1128,110.17,308023
2633,TSLA,2023-01-05 15:53,110.18,110.28,110.13,110.17,219481
2634,TSLA,2023-01-05 15:54,110.16,110.281,110.1,110.11,230695
2635,TSLA,2023-01-05 15:55,110.13,110.46,110.1179,110.34,453148
2636,TSLA,2023-01-05 15:56,110.34,110.4,110.3,110.39,270084
2637,TSLA,2023-01-05 15:57,110.39,110.48,110.35,110.435,388093
2638,TSLA,2023-01-05 15:58,110.43,110.46,110.36,110.42,401631
2639,TSLA,2023-01-05 15:59,110.425,110.45,110.3,110.37,630987
2640,TSLA,2023-01-05 16:00,110.34,110.43,110.2,110.34,515424
2641,TSLA,2023-01-05 16:01,110.35,110.38,110.15,110.24,24860
2642,TSLA,2023-01-05 16:02,110.24,110.24,110.18,110.21,8087
2643,TSLA,2023-01-05 16:03,110.2,110.23,110.15,110.17,24440
2644,TSLA,2023-01-05 16:04,110.15,110.19,110.11,110.18,18552
2645,TSLA,2023-01-05 16:05,110.18,110.18,110.11,110.13,7602
2646,TSLA,2023-01-05 16:06,110.15,110.34,110.06,110.1,14736
2647,TSLA,2023-01-05 16:07,110.11,110.1185,110.0802,110.1,10909
2648,TSLA,2023-01-05 16:08,110.1,110.34,110.07,110.34,17211
